Row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
EPHA7,366590.91985783225,-7.394214980881667e-06,0.0018782858935713414,1.7573311764014592,0.07886137674948168,0.17796811384608352
EPHA8,140338.99790470212,-3.4895180719232517,1.0418362476042715,-4.157196591239241,3.221767343096811e-05,0.00026970396071221946
EPHB1,3773548.6328629246,2.1965258440286575,0.6805048905468261,3.526486518446755,0.00042111260413459176,0.002421768071110333
EPHB2,1979481.575148689,-0.0002990371995728383,0.0014014537598929322,-1.236580167673052,0.21624298643614226,0.3814185975818333
EPHB3,28998976.667369884,-0.39864555197508517,0.40465151590492615,-3.671049541154667,0.00024155650872897326,0.00149655108879403
EPHB4,25970426.158762418,-0.45292906365533014,0.33139998523443837,-0.5848985631046373,0.5586159248213035,0.7259373614075082
EPHB6,2864303.62363032,0.0001862112773019707,0.0019242294341003674,2.299679167625362,0.021466403212596616,0.06323210422040595
EPHX1,133110324.60839908,1.746205014348599,0.38164704345464556,0.8399393686590145,0.400942382628964,0.5857614585040887
EPHX2,18196839.89208642,0.6923800346543018,0.42132160677556474,0.7535895341029833,0.45109573067397557,0.6343776405809756
EPHX3,406127.7582593419,2.854206989569966e-05,0.0012558383371359446,0.8633241777785461,0.3879592545094791,0.5737798500886014
EPHX4,2545412.9268392795,-4.2754424433880976e-05,0.0012250021177062907,-1.9638744060737572,0.04954465860581557,0.12366076618525221
EPM2A,3383412.778048637,0.960385183594222,0.28413480362786986,3.949353174408974,7.836266005678244e-05,0.0005736870645590988
EPM2AIP1,8365148.466553733,0.0005679442287816871,0.0019129596597867657,1.1470184435767714,0.25137399838136276,0.42515576790820914
EPN1,29985885.02533991,-0.8972917743536064,0.24835413357109073,-3.6602084464899725,0.00025201015500687544,0.0015527100876228665
EPN2,11141524.36710538,0.0003865228340601019,0.0015858445381989876,-0.30803969428121036,0.7580521282391575,0.8642111160818197
EPN3,9696090.237370484,-0.4333214132495099,0.38234304242645667,-4.822686683432292,1.4163736235132133e-06,1.820880327855546e-05
EPO,466147.52274394967,-8.284972849700615e-07,0.001024845158178384,-3.538039287806338,0.00040311007383136456,0.0023318135694417636
EPOR,2308969.6880289926,-2.3855322214873346e-06,0.0013811449941782334,-1.2591494125321847,0.20797636959425836,0.37030534351465955
EPPK1,6889886.682482464,0.00012655171902942937,0.0012440860075515088,-1.8340757779656416,0.06664274639387224,0.15606556929243123
EPRS,45222638.2843067,-1.1750217641385292,0.2510179891785646,-4.273758639586826,1.9220509290068528e-05,0.00017377827854511512
EPS15,20632825.439246543,0.27361224940631035,0.3161764702332417,2.405950199859408,0.016130463418624418,0.050297868460541094
EPS15L1,12652961.680604395,-0.41795464417248007,0.1902951560068437,-3.0073529650465494,0.002635335769623069,0.01127049155764292
EPS8,22522905.31626646,2.1929188635736026,0.34697045897951,4.7535395433142025,1.9988598750807585e-06,2.453860463986425e-05
EPS8L1,9829275.009777347,2.8912068001927244e-05,0.0011356352652660583,-4.386331010785455,1.1527864930174217e-05,0.00011178105485118783
EPS8L2,25383223.109498076,-0.36964456447682625,0.48074360314101083,-3.2293493392280865,0.0012407223531139167,0.006028474338923213
EPS8L3,42749.262815793234,9.528357776086146e-07,0.0021302928080188196,0.3852830483908654,0.7000277193920873,0.829612180063385
EPSTI1,7571467.27837001,0.0004661729504053316,0.001402052717583331,-3.3215956504620063,0.0008950429845490019,0.0045993038726957905
EPT1,6843907.765715118,-0.2408596567569013,0.3167404779372791,-3.704551312125051,0.00021176523958123966,0.0013397289717683551
EPX,199168.8750312539,-9.701072660965039e-07,0.0013613495817154033,-0.6372795775951077,0.5239427510678151,0.6969931817837931
EPYC,577317.8657240374,0.00012839897684830095,0.0010363653195090937,-3.8059557599601552,0.00014125763279898226,0.0009493764574002485
ERAL1,31192745.332743626,0.09316581501517378,0.09292889418044199,-5.282260900113626,1.275993078765344e-07,2.287303990284206e-06
ERAP1,13477795.79863348,0.9108125827377304,0.24321014174821814,4.5588756236533765,5.142821578882523e-06,5.544327141741473e-05
ERAP2,7017277.121369019,0.00024325198154255269,0.0016216762016967564,0.5697987072630013,0.5688142324467134,0.7347774873002432
ERAS,42343.31632914701,7.600501332965245e-09,0.0014363070652773679,-0.017368043160513155,0.9861430031723996,0.9936286697682617
ERBB2,71605466.36937478,-1.5913045304825544,1.6584619682665713,-3.4073063445656704,0.0006560744615721032,0.0035293083624286545
ERBB2IP,15915635.495454708,-0.9112815549079523,0.2664058686179743,-1.3669318440921547,0.17164666953815078,0.3210702807513868
ERBB3,50140789.891665325,0.3320026822887433,0.3161524371414214,-2.85169593085117,0.004348667693050634,0.017035161390855272
ERBB4,5366238.298399742,-2.281835580752024e-07,0.0012292069039135216,-1.633670086460542,0.10232814268925196,0.21773821204632132
ERC1,8725480.857064754,5.046628662179367e-05,0.0014546994043495138,0.12840526080134426,0.8978282681056059,0.9479059831987899
ERC2,109478.58539027584,1.3769033063683556e-05,0.0017039273332315262,1.7777597972683212,0.0754433139396326,0.17189841234308734
ERCC1,15614144.023540184,-0.3024369725879386,0.15525624835162707,-2.610630646611437,0.00903754441812268,0.031189367623023965
ERCC2,6395744.623021863,3.187350691672066e-05,0.001359836198092939,-1.7897026222407342,0.07350173063629845,0.16841728172377238
ERCC3,20627523.55923158,-1.0610900805692594,0.1398323349946948,-2.3484919044595505,0.018849608954635503,0.05696186610394832
ERCC4,2632171.1790818055,-3.429573694879456e-05,0.001467562044064489,0.2752790735054369,0.7831018405497614,0.88132673889014
ERCC5,584105.3653663989,-7.00898458148462e-05,0.0014891390567615473,0.48721535106401437,0.6261057277220097,0.7785265483231875
ERCC6,2632594.3148743333,-1.2851413024799208e-05,0.0014487070129314546,0.08870907124418949,0.9293131231506719,0.9636445844204993
ERCC6L,1230433.0260925363,-3.3050793912319905,0.45873311739376366,-7.5214835305927705,5.415815066238143e-14,4.694737974561864e-12
ERCC8,4173153.4797440367,-1.658143716242698e-06,0.0015507608307358167,1.7401760302379206,0.08182811316457463,0.1832998067070178
EREG,331980.8997027426,7.883748553186923e-05,0.0010871071114266484,-2.6992340832325676,0.0069499272590019335,0.0251538096671239
ERF,20002845.656523086,-0.00011392282337501285,0.0012791608158628362,-2.921175513246441,0.0034871331684625095,0.014225842149790007
ERG,6409754.484421682,2.465119159635834,0.39370772053964204,5.418141061074948,6.022189538449763e-08,1.1701670760987747e-06
ERGIC1,110136329.81540251,1.218210899963479,0.28316784456725685,-4.333692411156976,1.4662900836537645e-05,0.00013754889044451698
ERGIC2,26253466.917027116,-0.32431421390042875,0.2379364448742109,-1.5120592986698962,0.13051877787544022,0.26113592129237867
ERGIC3,176643768.45146614,1.555294396876406,0.26863678659375617,-2.002420801241769,0.04523949313737928,0.1148042006514113
ERH,99746819.28509203,1.0522682336549831,0.3135350862685199,-3.328232676045166,0.0008739883818077629,0.0045085657645939445
ERI1,4290470.168809928,-1.3426698478370749e-06,0.0014700491349445156,0.38619400096580214,0.6993529963147684,0.8292101416733632
ERI2,4876167.8137319265,-2.4384411748758518e-05,0.00135579397463666,-1.2487980186710619,0.21173895882880955,0.37561911189494296
ERI3,35066846.1860903,-0.6525272212666913,0.2761732392542577,-2.99991155664719,0.002700580102334527,0.011505500544309063
ERICH1,6020096.619959852,2.856805681327948e-05,0.0015385001635583701,1.3407409176582843,0.18000458466596037,0.33326039816510616
ERLEC1,40198361.43095628,-0.3524081299965994,0.21469718821898837,-1.4209191590902277,0.1553402624602175,0.2980770233221991
ERLIN1,17190282.037030064,0.06807403111004988,0.09321865160365124,2.8573197126449705,0.004272352636790757,0.016785861018308406
ERLIN2,19841838.903207336,0.00014993282152772554,0.0013555337431037278,-1.4169458950839966,0.15649874672273967,0.2997853687108817
ERMAP,7351063.7578140255,0.0003632568012996283,0.0017321076734912269,2.505546821679831,0.012226220956642893,0.039960061661616156
ERMN,263343.5094299176,-2.1140879251664675,0.6932844684212153,-3.8801871626967808,0.00010437611584581233,0.0007364584545958015
ERMP1,15912018.723770523,-0.5194748687526181,0.3272853424948456,-3.959052381785505,7.524773324235555e-05,0.0005554784006260504
ERN1,3718837.586060154,5.463092548481239e-05,0.001292601822042331,-1.229676709019438,0.21881819196657082,0.3842616802535167
ERN2,91094.02291697465,-1.2169447466518232e-05,0.001559880862492523,0.41939731729057084,0.6749257843916077,0.8120368121974261
ERO1L,11614925.321368366,-0.24288046808046962,0.47810495714336176,-1.1103650976138435,0.2668417318421352,0.44319892866687005
ERO1LB,5961368.1842174,0.00036533803164374464,0.0014602744411805907,-1.2295829439824715,0.21885332022671133,0.3842915928048694
ERP27,18963595.54025925,-8.349348350835072e-05,0.001125390086382486,-3.3797669644342427,0.0007254731299419745,0.0038499745961288493
ERP29,76041490.02342811,1.0854707591937367,0.36797968734550957,-1.4735428379165139,0.14060472176329472,0.2766247534139597
ERP44,18565163.319985572,0.00013386035177854325,0.0014500972948588596,-0.21275148089370674,0.8315208099045308,0.9103948324957432
ERRFI1,40226194.79215718,1.1050828560076544,0.3539752621294925,2.7257730384138292,0.00641510933257123,0.02355534094141559
ERV3-1,7151201.4051517965,-2.11613815668797e-05,0.0015342050911213352,0.8457261372231081,0.39770553873603676,0.5827965384444869
ERVFRD-1,177932.86225747646,2.739605935859441,0.6129027252457816,5.006696226955589,5.537220957257891e-07,8.095502329884516e-06
ERVK13-1,1110998.8932749494,6.60404592803247e-05,0.0013890218669434242,-0.6527812454850509,0.5138973160051612,0.6892857899025902
ERVMER34-1,1082057.7340651324,8.754319982471288e-06,0.001482967784406812,0.27055609213534704,0.7867324699801133,0.8836334125251281
ERVV-1,7855.531898757465,-1.2842536733401868e-07,0.0012980015022710837,0.36191828272817766,0.7174130971480299,0.8405129435962253
ERVV-2,9719.013290620915,-5.240968045833003e-07,0.0010532225002793912,-0.7410748284527977,0.4586480708817592,0.6416181399761886
ESAM,32820863.691337984,2.0974539693396497,0.40190044265106245,2.8623985653773114,0.004204478172173455,0.01656673607061593
ESCO1,6231007.841209583,0.00017882358365644757,0.001379911470063423,-1.790430667774234,0.07338470383359334,0.1682704215661189
ESCO2,1360189.0878532869,-2.7653291184293596,0.4465848932006728,-6.543024189436986,6.028707430527311e-11,2.641011433582256e-09
ESD,111397084.75119698,2.0335487151908294,0.2807919230765476,2.364413554110561,0.018058641297508546,0.05497053516934019
ESF1,6623517.800132127,0.00026974291168832293,0.001491701639839791,-0.45695365802259624,0.647704355012525,0.7936090710890109
ESM1,3408511.770963002,-2.9686829256223723,0.3884007647133215,-8.129298182873647,4.317829855430658e-16,6.503692941108958e-14
ESPL1,1475600.5250225142,-2.7635331421037934,0.4522137927793911,-6.598593610687667,4.1507636276896054e-11,1.8957831811800397e-09
ESPN,4231077.050347151,-1.9085663008446678,0.47587621441005623,-4.817433247579838,1.4541671581584418e-06,1.86495181793291e-05
ESPNL,100737.89601252739,-3.536158064225386e-05,0.001853697483049197,2.095188620482638,0.0361542284500635,0.09587258132381678
ESPNP,150481.19166932913,2.850358563412037e-05,0.0011628155408290684,-2.13370921777074,0.03286659105380168,0.08887454301001274
ESR1,72695210.87904343,-0.5420024123220846,0.5319906387813783,-2.4406188143740355,0.014662121939125786,0.04656709223017099
ESR2,221319.77904585842,1.7101875699941662,0.44126176273752105,4.451227737590609,8.53807344590364e-06,8.634838278290549e-05
ESRG,15311.612414708765,3.852603569513866e-07,0.005612719573150486,1.3132362809220348,0.18910334209360458,0.3453884399195024
ESRP1,28819526.28493928,-0.48744273479459627,0.6593848492998615,-2.8629324431142127,0.004197400474313306,0.016554204507607428
ESRP2,12542336.860874576,-0.3012686598188042,0.29265523827270823,-3.2948827639502762,0.0009846274863589742,0.004965926990095439
ESRRA,11527137.185836792,-0.502256107560533,0.44558488646414146,-2.161700699095576,0.03064125372726443,0.08392557991483647
ESRRB,152032.691743576,1.4683944279309274e-05,0.0018722861351342698,1.8765586444992859,0.06057860993782114,0.14460700436770207
ESRRG,1097867.9449013327,-2.7738451759323277e-05,0.001389372969974777,-0.4779286018051753,0.6327010233270216,0.7831966155749424
ESX1,5608.246427231616,4.0737515930135394e-07,0.002186222497844955,0.6367382256331827,0.5242953700535978,0.6972875614752527
ESYT1,56633868.66483619,2.3446808551872675,0.24893248889422084,5.4934259334167335,3.9421048013705167e-08,8.120506476382835e-07
ESYT2,35105627.15614999,1.086360902916739,0.2759671307068238,1.0247820998136592,0.3054660143523965,0.48789104405626815
ESYT3,701279.7656733687,0.00012010288128484791,0.0013892998833010407,-0.43058575075659977,0.6667696038379385,0.8067345084955078
ETAA1,6119794.0043545645,8.381389361079706e-05,0.0014821219615741294,0.6140351479755786,0.5391921013319589,0.710294122819014
ETF1,35671708.60770554,0.16424457122048677,0.37548631323777826,2.10931376072504,0.03491750779254086,0.09331546879300148
ETFA,67080261.758334436,1.5166162921688768,0.3270085682088245,0.7176963421526503,0.47294453917343604,0.6535916269498591
ETFB,33228348.45137425,1.7431325391864878,0.48387741283862734,2.2651607519699604,0.02350281665049816,0.06806938770261557
ETFDH,11255797.64136717,0.7284527656929912,0.2568041568962903,3.79903749312214,0.00014525911863371555,0.0009716576886749137
ETHE1,29946379.999827832,-0.20360871699889943,0.42843635150077486,-1.6788770961693762,0.09317599915320235,0.20300285904962162
ETNK1,10222779.580185918,-0.00045360302265313936,0.0016100518833171557,-0.7450843080270053,0.4562207547464263,0.6396366774032614
ETNK2,17000512.35738612,-1.598976857956862e-05,0.001165785834122761,-3.7076697456975696,0.00020917520228431,0.0013260700939768087
ETS1,26978065.349912904,1.8943244412630214,0.3362207312552216,3.8283274112800556,0.000129017054169231,0.0008814097091574233
ETS2,25299286.900926057,1.8581891107834567,0.24407409590592868,6.527813825747036,6.673657524733208e-11,2.8633361315208862e-09
ETV1,3142845.5283493237,0.5134734573994978,0.6566312064963399,2.4097239693090766,0.015964593905084177,0.04989376942553281
ETV2,637505.9966029085,0.00010025470582323577,0.0013031852829454502,-2.022189864849963,0.04315674092777001,0.11045029471461265
ETV3,4523242.139356203,-0.00013309691780876757,0.0015596664752535135,0.884223779420839,0.3765754241565539,0.5625541013685624
ETV3L,193966.920280407,2.4995181021049154e-07,0.0015877320754279247,0.37016460330594514,0.7112598487641557,0.8367732241917224
ETV4,6126389.420289071,-0.00012894892448221223,0.0011820219780006467,-2.5308395535470467,0.011378988671600117,0.03769567328146051
ETV5,8930419.067348357,6.338939066320028e-06,0.0016555051127836024,1.6215054237727378,0.1049092877238721,0.22156557803098603
ETV6,16105661.988395412,4.027878749769329e-06,0.001506931545581153,0.953321819461107,0.34042703951857634,0.5259321644937458
ETV7,2233802.571960234,-0.36589273989624455,0.3277519674501392,-4.3694948051427716,1.2453430242047368e-05,0.00011949761206835089
EVC,5587315.336807104,3.008557028461415e-05,0.001549507037432365,0.9153990961716446,0.3599821527056378,0.5452750131347505
EVC2,1502222.6065616193,1.0190007260620135,0.44862163640951314,3.2405284220724795,0.0011930837768546149,0.005815633062391166
EVI2A,3741820.9988724105,3.0087203512561148e-05,0.0014845846513961312,0.35770536592306107,0.7205638170427292,0.8419235576097399
EVI2B,7833508.813024022,0.5582414716839331,0.5358224043509905,1.0115029864791447,0.31177575246469047,0.49472435813657084
EVI5,3410549.331393104,-0.000290907455806699,0.0016979535698834123,2.2225213813420983,0.026248090706335027,0.07444670812248175
EVI5L,4815248.81710287,-8.810497943135057e-06,0.0012756969838081333,-2.811919013193269,0.004924690115632536,0.018858739393401335
EVL,95081850.10281254,0.4664535856981112,0.7532454317163919,-5.467844583029943,4.5554102931122836e-08,9.214076552868445e-07
EVPL,6984108.617686203,-1.6032825069215089,0.5048231617692152,-4.677256542306949,2.9073843605404285e-06,3.4001667978611025e-05
EVPLL,296531.9525443474,-1.977329529508282e-06,0.001136470046814092,-2.239297221655784,0.02513658354224009,0.0719281543074771
EVX1,23478.09113329075,1.7662897790942416e-07,0.00163585679214236,0.32019410189935527,0.7488211940337679,0.8596932006535035
EVX2,17918.500747702194,-5.969417326258758e-08,0.0013979630588217328,-0.11755260069710928,0.9064221636105281,0.9525281499634041
EWSR1,40490913.46242037,-0.422815130088732,0.26022098336418314,-2.7827117373563097,0.005390667773844497,0.02033516912627166
EXD1,21231.534792152248,3.841182340730166e-07,0.001724186333689555,0.6927999934584943,0.4884350763270977,0.6672096790174002
EXD2,9382130.824113732,-4.245173683373548e-06,0.001383934680465025,-0.6235315602602945,0.5329352693621737,0.7045750542270175
EXD3,2456849.6499390053,2.41014503619013e-06,0.0013795304557212265,-0.6381963704112613,0.5233458596154774,0.6966058398572474
EXO1,3003676.776468266,-3.7413733264944935,0.5399885780673667,-7.3130546135547805,2.611368148293756e-13,1.925702664356347e-11
EXOC1,14447285.020818483,0.3974985252609791,0.2693427127140384,2.0817587146403245,0.03736451455268391,0.09854061344466669
EXOC2,15750329.988841793,-0.37348039470306077,0.6037003146861251,-2.3745117994144453,0.017572174563818092,0.05375941276092894
EXOC3,23149154.553707533,0.003320674878117069,0.004339154981032299,-0.2817139370230634,0.7781628669534801,0.8782733152380062
EXOC3L1,1904105.1600833773,-8.272328135379527e-05,0.0013504101477365773,-1.335397394350035,0.18174631712774603,0.3354126071566797
EXOC3L2,2617307.129199108,2.1604075376648342e-05,0.0013154136920204345,-1.4709683945051666,0.14129966440264283,0.27778601060662117
EXOC3L4,146009.946976882,1.447593715815411e-06,0.0012882821561755829,-0.8722823326186103,0.3830543734218971,0.5687436229540164
EXOC4,20748451.717221253,0.09146949373435502,0.11830503185542911,1.1237099154148826,0.26113610861206127,0.43683118105725877
EXOC5,6826933.769468451,-0.00018307169107425824,0.001538925569719511,1.0710506218217977,0.2841466687529143,0.4633883860074018
EXOC6,7994903.008959132,-2.1747388490834225e-06,0.001363550236073925,-1.207848951354854,0.22710536839851414,0.3948316809141817
EXOC6B,4728737.943266327,0.4513472534651266,0.5318676241375835,2.3953906650457997,0.016602665021396953,0.05140798946266635
EXOC7,26438820.323408805,-0.7728544082300941,0.2787225200173022,-0.9227944313051702,0.35611434339539416,0.5414630888481802
EXOC8,6529800.305710175,1.4025643505148052e-06,0.001427386383035206,-0.23971259114005342,0.8105530731848865,0.8984148096811554
EXOG,2204957.921990331,-6.157293691276463e-06,0.0015088774304229287,1.3411152942334859,0.1798830223845348,0.33310276653611914
EXOSC1,21492142.398823313,-0.3516801589704626,0.35626685509461137,-2.985130900673724,0.002834569943400672,0.011973070099034103
EXOSC10,30646991.734150298,0.0002622150293075517,0.0014974385194955963,-0.3916139044190882,0.6953435126603631,0.8263040242771257
EXOSC2,10193360.397650747,-3.9298724511619036e-05,0.0013627820797859143,-1.9431270717231026,0.05200080682879142,0.12846196984976085
EXOSC3,12572287.149468735,-0.9455832113485506,0.2763308490468475,-3.975141672359244,7.033737284260987e-05,0.0005245172487469622
EXOSC4,22260721.247602813,-1.7167820459673457,0.32379792250464673,-5.161450318469427,2.4504392685271456e-07,4.006345587758238e-06
EXOSC5,22266883.09002056,-2.504649081353052,0.4198514576682768,-5.060620241122318,4.1789481963210925e-07,6.348533747744446e-06
EXOSC6,8499144.836608257,-0.00013273815885385864,0.0014539028602182714,-0.15441045445072873,0.8772861110580065,0.9377794658068221
EXOSC7,17870481.522495087,0.002702021850401352,0.003872071269199719,-2.3891728943052666,0.016886353553508753,0.05209651028027584
EXOSC8,12939193.70533503,0.7501878585160997,0.30544941604399467,0.6526111608153226,0.5140069885268737,0.6893893541101196
EXOSC9,15731876.83825503,-0.2616684685452493,0.3618399884214019,-1.772475103135545,0.07631572454559321,0.17342107403159732
EXPH5,1395608.7020483282,-1.0628600858713322e-05,0.001492793299272667,0.5652998302289245,0.5718698441631649,0.7370304100220586
EXT1,17111384.72236053,0.5211905423087323,0.2696078252221219,1.3411921667668154,0.17985806897114676,0.3330856006983968
EXT2,30544676.62780381,0.2862230512178624,0.45281506604132016,-0.5253879553733937,0.5993135248172563,0.757677280794624
EXTL1,1676446.1326615468,-0.6444486903361224,0.7313611733792261,-3.276091468883448,0.0010525446623978001,0.005251102546395226
EXTL2,7160507.580671621,6.672955652657147e-06,0.0015884106238343396,2.0466180411827737,0.04069560205726694,0.10558187105939838
EXTL3,8848049.302368712,0.0002026940442229623,0.001458347834863358,-0.39080116528339576,0.6959442135651854,0.8267403069525343
EYA1,229263.9249829153,9.525333341009785e-05,0.0014216170333055259,2.50901718090974,0.012106759572346568,0.03964893751696167
EYA2,11095183.705488859,-2.8852059825578503e-05,0.0015146888323246523,0.6155965620797367,0.5381608208628252,0.7093283943419765
EYA3,5765119.185521716,-0.00021638803656096273,0.0014742333883845545,-0.47355724228784773,0.6358156722186258,0.7852214483095408
EYA4,305024.63275652955,2.621251778041645,1.0766179319058462,3.371918438347917,0.0007464655073634118,0.003943640409299537
EYS,156127.51922107587,1.1999324310958468,0.3578801397922894,4.024884819061596,5.7003208808579046e-05,0.00044007057385554406
